time,dust,R_color_mean,R_color_median,R_color_mode,R_color_std,R_color_cv,R_color_kurtosis,R_color_skewness,R_color_max,R_color_min,R_color_cov_prev,R_texture_energy,R_texture_entropy,R_texture_contrast,R_texture_correlation,R_texture_homogeneity,G_color_mean,G_color_median,G_color_mode,G_color_std,G_color_cv,G_color_kurtosis,G_color_skewness,G_color_max,G_color_min,G_color_cov_prev,G_texture_energy,G_texture_entropy,G_texture_contrast,G_texture_correlation,G_texture_homogeneity,B_color_mean,B_color_median,B_color_mode,B_color_std,B_color_cv,B_color_kurtosis,B_color_skewness,B_color_max,B_color_min,B_color_cov_prev,B_texture_energy,B_texture_entropy,B_texture_contrast,B_texture_correlation,B_texture_homogeneity,Gray_color_mean,Gray_color_median,Gray_color_mode,Gray_color_std,Gray_color_cv,Gray_color_kurtosis,Gray_color_skewness,Gray_color_max,Gray_color_min,Gray_color_cov_prev,Gray_texture_energy,Gray_texture_entropy,Gray_texture_contrast,Gray_texture_correlation,Gray_texture_homogeneity
295,2.3,-1.256128981,-1.358127264,-0.119674053,-0.912676916,1.626498764,1.231487807,1.4370608,1.108536522,0,-0.746535489,1.870223928,-1.915614854,-0.47206736,-0.748585775,2.285133454,-1.267922325,-1.357815714,-0.114880079,-0.945692624,1.617423039,1.085891357,1.342512082,1.707114535,0,-0.775562576,1.818826296,-1.887811444,-0.546063979,-0.77167641,2.218888642,-1.237244422,-1.366327152,-0.060578253,-1.032431646,1.493482981,0.992319003,1.161820468,1.575648581,0,-0.860492882,1.819750768,-1.900130602,-0.925946769,-0.845992733,2.237786942,-1.262833263,-1.347089469,-0.121828648,-0.947657773,1.613254186,1.104205502,1.354156075,0.789164329,0,-0.777244312,1.740708146,-1.85876366,-0.576569995,-0.771263441,2.231401153
296,2.2,-1.357589506,-1.402600047,-0.119674053,-1.082238171,1.684017782,1.97317295,1.734805143,1.410607375,0,-0.858327472,1.807530231,-1.820110552,0.349967945,-1.421043834,1.646028273,-1.366417886,-1.446219922,-0.114880079,-1.093089229,1.741781282,1.886734904,1.715946037,1.707114535,0,-0.875510449,1.853579352,-1.859264345,0.290790626,-1.385920895,1.713042916,-1.348244555,-1.4539377,-0.060578253,-1.165042415,1.741231934,1.86011313,1.649507702,1.575648581,0,-0.939224821,2.003154722,-1.949106278,-0.048971266,-1.43531654,1.772028712,-1.363026646,-1.435502696,-0.121828648,-1.098384862,1.737199998,1.917766891,1.731258237,0.789164329,0,-0.877661308,1.746437334,-1.824580404,0.261652899,-1.395728561,1.70433879
297,2.28,-1.4261267,-1.491545615,-0.119674053,-1.170557595,1.796538462,2.451578265,1.960658128,1.410607375,0,-0.924296368,1.794344602,-1.907685907,0.368415185,-1.66632226,1.652918152,-1.436420749,-1.490422027,-0.114880079,-1.172899715,1.906694094,2.390659049,1.985695146,1.707114535,0,-0.93081193,1.906642482,-1.947490407,0.307824319,-1.606632056,1.742031835,-1.410827492,-1.497742975,-0.060578253,-1.222254781,1.948198058,2.307700269,1.931701828,1.575648581,0,-0.981399631,2.028662533,-2.029530575,-0.108741452,-1.570926196,1.801289495,-1.432141277,-1.47970931,-0.121828648,-1.178540932,1.896474546,2.419483808,1.997518576,0.789164329,0,-0.933980587,1.768011652,-1.905259287,0.268699927,-1.615208224,1.73432838
298,2.38,-1.396275807,-1.447072831,-0.119674053,-1.107208618,1.810023229,2.354762207,1.945701724,1.410607375,0,-0.928002247,1.759441071,-1.768793451,0.679817846,-1.612840417,1.337565854,-1.405594885,-1.490422027,-0.114880079,-1.103575834,1.917493503,2.282800531,1.969713363,1.707114535,0,-0.929941162,1.884529085,-1.845303425,0.630240475,-1.534189323,1.480897378,-1.383294708,-1.497742975,-0.060578253,-1.143757155,1.989033577,2.204833738,1.918010767,1.575648581,0,-0.971291467,2.094429964,-1.970880688,0.231516957,-1.471431038,1.558696237,-1.401765141,-1.47970931,-0.121828648,-1.109597364,1.909604087,2.314532091,1.982295585,0.789164329,0,-0.933391613,1.748630239,-1.796659445,0.591696442,-1.543150886,1.466304288
299,2.59,-1.364484086,-1.447072831,-0.119674053,-1.045656728,1.808916116,2.296740022,1.938459908,1.410607375,0,-0.889777128,1.620176505,-1.62084054,1.004274313,-1.56980297,1.089121217,-1.378135594,-1.490422027,-0.114880079,-1.039509406,1.932345927,2.232645591,1.97714089,1.707114535,0,-0.889359724,1.835404274,-1.744906751,0.950798206,-1.477249146,1.286160462,-1.349924078,-1.497742975,-0.060578253,-1.062333382,2.002292251,2.147215418,1.920992411,1.722711356,0,-0.92245424,1.886265047,-1.809324597,0.568728091,-1.369090983,1.305433198,-1.372894201,-1.47970931,-0.121828648,-1.044665453,1.920027155,2.258687912,1.984513662,0.789164329,0,-0.892753964,1.679080146,-1.678628108,0.917727286,-1.48507672,1.258932967
300,2.47,-1.413181615,-1.491545615,-0.119674053,-1.102648056,1.907533142,2.416407945,1.997415917,0.80646567,0,-0.888877173,1.814731505,-1.839058675,0.988829425,-1.718894897,1.526206546,-1.423465574,-1.534624131,-0.114880079,-1.09378242,2.038494928,2.360935146,2.045048065,1.093534806,0,-0.886846975,1.951188046,-1.902237274,0.940988301,-1.618175442,1.623465178,-1.400993675,-1.541548249,-0.060578253,-1.124262281,2.142499121,2.269196228,1.999243306,1.281523032,0,-0.917181425,2.233340705,-2.074291889,0.454005199,-1.492000965,1.788534198,-1.419240994,-1.523915924,-0.121828648,-1.099959778,2.028684198,2.391697076,2.05448438,0.789164329,0,-0.890265848,1.819188015,-1.858078333,0.902626033,-1.627844497,1.606990279
301,2.96,-1.49295874,-1.580491182,-0.119674053,-1.218095474,2.024288886,2.765873597,2.131937061,0.80646567,0,-0.940839348,1.962918248,-2.072512844,0.865544233,-2.012819671,1.740748016,-1.501189789,-1.578826235,-0.114880079,-1.211276387,2.173722261,2.725234479,2.190330116,1.707114535,0,-0.938421926,2.092439618,-2.101254596,0.80257158,-1.909498606,1.825291973,-1.472150869,-1.585353524,-0.060578253,-1.244123154,2.268640447,2.570744663,2.135789527,1.281523032,0,-0.971814008,2.401121014,-2.27683372,0.261189205,-1.764210683,1.994696542,-1.497064147,-1.568122537,-0.121828648,-1.217543029,2.163139466,2.753534329,2.198728554,0.789164329,0,-0.94208353,1.979390354,-2.069283995,0.760020167,-1.920108282,1.817657741
302,2.37,-1.438490081,-1.536018398,-0.119674053,-1.12672775,1.976279734,2.44971168,2.011370564,1.108536522,0,-0.947912043,1.982724902,-2.293711009,-0.562416228,-1.181261242,2.725611885,-1.458129348,-1.578826235,-0.114880079,-1.133761533,2.129145189,2.481675113,2.10345888,1.093534806,0,-0.949831162,2.082258362,-2.266034026,-0.658534124,-1.145141607,2.682491192,-1.431803795,-1.585353524,-0.060578253,-1.151799897,2.25936331,2.379048386,2.075503406,1.281523032,0,-0.979755051,2.451306626,-2.464258908,-1.240424952,-1.007748894,2.817692632,-1.452032153,-1.568122537,-0.121828648,-1.137729252,2.114249218,2.49552737,2.103630659,0.789164329,0,-0.952816426,1.949879129,-2.231160383,-0.708249354,-1.143862161,2.694148218
303,2.58,-1.495092647,-1.580491182,-0.119674053,-1.207827312,2.064530668,2.620907489,2.085786172,1.410607375,0,-0.944381601,2.060631479,-2.217980184,-0.007562478,-1.617847456,2.027474685,-1.507185574,-1.623028339,-0.114880079,-1.203728278,2.230318299,2.604439369,2.161191639,2.320694264,0,-0.947232239,2.207485019,-2.253707305,-0.103114242,-1.536092513,2.123704319,-1.471672519,-1.585353524,-0.060578253,-1.220551305,2.330081248,2.457231412,2.117785723,1.575648581,0,-0.972357646,2.529289505,-2.402155968,-0.634206509,-1.383268346,2.226247914,-1.50148989,-1.612329151,-0.121828648,-1.208899119,2.21353418,2.624487873,2.164175327,0.789164329,0,-0.949906742,2.088030654,-2.210583491,-0.145882466,-1.541966662,2.125205142
304,2.52,-1.543279549,-1.624963965,-0.119674053,-1.280112274,2.136717541,2.955919061,2.219051148,1.410607375,0,-0.988016702,2.039252757,-2.338681683,0.168551446,-1.909334472,2.207811415,-1.55713177,-1.667230444,-0.114880079,-1.279190041,2.330653864,2.940520862,2.300213611,1.093534806,0,-0.988415696,2.280970376,-2.372105073,0.074442284,-1.829957107,2.299814805,-1.52104354,-1.629158798,-0.060578253,-1.309254244,2.415224561,2.741875242,2.243047224,2.016836905,0,-1.0175684,2.500029867,-2.491553283,-0.482139,-1.68932431,2.390867229,-1.551457084,-1.656535764,-0.121828648,-1.284310738,2.312903714,2.961913549,2.304157025,0.789164329,0,-0.991323973,2.153708398,-2.332743735,0.027556578,-1.835523182,2.296867416
305,3.06,-1.537773424,-1.624963965,-0.119674053,-1.270471031,2.132135557,2.885132101,2.190550519,1.108536522,0,-1.005364117,2.065066192,-2.262687545,0.411412858,-1.98507435,1.965865669,-1.548677561,-1.623028339,-0.114880079,-1.266192553,2.313661854,2.858214654,2.265889321,1.707114535,0,-1.005626737,2.296968338,-2.327248032,0.32602979,-1.891938057,2.108131112,-1.514561214,-1.629158798,-0.060578253,-1.293817464,2.414391072,2.675986101,2.218316571,2.310962455,0,-1.037898402,2.540040216,-2.451044748,-0.235420151,-1.734289884,2.18893427,-1.543593808,-1.612329151,-0.121828648,-1.272029586,2.297847952,2.882030566,2.270217065,0.789164329,0,-1.008683998,2.183001831,-2.282805831,0.278481303,-1.899615376,2.102986339
306,2.72,-1.481791076,-1.580491182,-0.119674053,-1.173953396,2.083632931,2.572720717,2.090326929,1.108536522,0,-0.975409219,1.927102706,-2.028364264,0.775116652,-1.840320768,1.517096245,-1.495953964,-1.623028339,-0.114880079,-1.168248732,2.25904638,2.538232573,2.160281419,1.707114535,0,-0.974432609,2.23413335,-2.161805955,0.68714167,-1.735884316,1.72094279,-1.466161347,-1.629158798,-0.060578253,-1.191413527,2.373475004,2.417440304,2.12876313,2.310962455,0,-1.004429189,2.421160006,-2.269105293,0.170700788,-1.580557863,1.801948287,-1.490618146,-1.612329151,-0.121828648,-1.17386323,2.24384418,2.559590815,2.163430555,0.789164329,0,-0.977715943,2.112048495,-2.098953051,0.644744985,-1.743546443,1.702068845
307,2.97,-1.564957168,-1.624963965,-0.119674053,-1.311120566,2.175475795,3.04776611,2.249797646,1.410607375,0,-0.988077794,2.014322451,-2.282342294,0.731599021,-2.2625668,1.9501528,-1.579121653,-1.667230444,-0.114880079,-1.313280509,2.375291358,3.041147525,2.331184059,1.707114535,0,-0.988807894,2.341463418,-2.372621549,0.635845605,-2.175986609,2.128131513,-1.543451938,-1.672964073,-0.060578253,-1.348810731,2.458776122,2.838737301,2.284936601,2.458025229,0,-1.021240887,2.467472426,-2.448910919,0.068619228,-2.024113173,2.171344872,-1.573463583,-1.656535764,-0.121828648,-1.318313252,2.35730088,3.059365733,2.333473339,0.789164329,0,-0.99182844,2.219957713,-2.322229838,0.59174888,-2.183815638,2.105773668
308,2.28,-1.533454769,-1.624963965,-0.119674053,-1.254984772,2.151149291,2.824667672,2.182283877,1.410607375,0,-1.009879526,1.931247294,-2.103363218,1.00160436,-2.190281123,1.545851618,-1.548253008,-1.667230444,-0.114880079,-1.253701362,2.346381403,2.803926624,2.256990216,1.707114535,0,-1.011792494,2.31635589,-2.261517045,0.908791465,-2.087240776,1.804320347,-1.515180565,-1.629158798,-0.060578253,-1.285967275,2.441112194,2.654355384,2.225173369,2.458025229,0,-1.046938439,2.422295149,-2.329751269,0.365851442,-1.931058094,1.828870346,-1.542589786,-1.656535764,-0.121828648,-1.259297117,2.327820358,2.823730283,2.25972894,0.789164329,0,-1.014741263,2.177806946,-2.197832896,0.867700789,-2.097359139,1.772093966
309,2.77,-1.485104034,-1.580491182,-0.119674053,-1.181284708,2.081944211,2.480772717,2.039820066,2.316819933,0,-0.974255372,2.049157843,-2.533909735,-0.555050466,-1.320720454,3.172213927,-1.509054076,-1.623028339,-0.114880079,-1.193998817,2.268270757,2.563700057,2.15444586,1.707114535,0,-0.979176059,2.305617775,-2.534190824,-0.672831958,-1.290509595,3.128343562,-1.469270337,-1.629158798,-0.060578253,-1.2060528,2.353964282,2.389086719,2.110034643,1.86977413,0,-1.007694006,2.373049675,-2.589824457,-1.315410517,-1.110831803,3.169891137,-1.501228721,-1.612329151,-0.121828648,-1.196062122,2.247277095,2.560077867,2.146237497,2.012900369,0,-0.981355221,2.166891,-2.488700069,-0.71843984,-1.286367596,3.132025422
310,2.92,-1.539327498,-1.624963965,-0.119674053,-1.270854485,2.140117305,2.74657815,2.133140432,1.712678227,0,-0.977360667,2.081363155,-2.41253367,-0.072544539,-1.775085315,2.415893469,-1.557249438,-1.667230444,-0.114880079,-1.276302233,2.339665222,2.802672124,2.239221945,2.320694264,0,-0.984358811,2.366997691,-2.466680288,-0.189874311,-1.712608157,2.508985255,-1.522248901,-1.672964073,-0.060578253,-1.306044892,2.432873663,2.625977423,2.202458971,1.86977413,0,-1.01208431,2.489021427,-2.542102104,-0.799372005,-1.561475403,2.550841291,-1.551149821,-1.656535764,-0.121828648,-1.280833301,2.32093795,2.810661572,2.236537379,0.789164329,0,-0.986256767,2.238471872,-2.422676446,-0.233048423,-1.717500503,2.49665308
311,2.65,-1.50080724,-1.624963965,-0.119674053,-1.199958602,2.118457181,2.54175226,2.075075359,1.712678227,0,-0.982391675,1.948695592,-2.172929671,0.518518203,-1.812764477,1.868655838,-1.521589619,-1.623028339,-0.114880079,-1.2053165,2.314174231,2.590035973,2.176411671,1.707114535,0,-0.987362065,2.314953915,-2.304757575,0.416538898,-1.741592972,2.057134415,-1.486176679,-1.629158798,-0.060578253,-1.228276279,2.405164093,2.445717202,2.144925853,2.016836905,0,-1.01806404,2.342094237,-2.344498695,-0.124945868,-1.582129802,2.046296098,-1.514825345,-1.612329151,-0.121828648,-1.209026841,2.294886358,2.592407407,2.171452209,2.012900369,0,-0.989702282,2.175493495,-2.246478302,0.378481857,-1.745592859,2.038260776
312,2.9,-1.578930139,-1.669436749,-0.119674053,-1.334511865,2.191134156,3.006358075,2.221899204,1.712678227,0,-1.001794048,2.049072466,-2.36845043,0.590927647,-2.280343893,2.07180489,-1.595576413,-1.711432548,-0.114880079,-1.33917223,2.408788188,3.042645776,2.318221754,1.707114535,0,-1.006182969,2.436709081,-2.479582474,0.476577581,-2.198150424,2.261841507,-1.555924773,-1.672964073,-0.060578253,-1.370739788,2.484157809,2.788339512,2.264621491,2.016836905,0,-1.037540227,2.502801548,-2.519662699,-0.102917795,-2.030947067,2.263089014,-1.589190135,-1.656535764,-0.121828648,-1.343556671,2.387352388,3.044650744,2.313597639,0.789164329,0,-1.008456889,2.320570059,-2.432342301,0.437837151,-2.206310562,2.240114386
313,2.43,-1.549893139,-1.624963965,-0.119674053,-1.274358215,2.192328422,2.792345659,2.168681821,1.410607375,0,-1.021910178,2.008885692,-2.19820559,0.97138387,-2.242490273,1.614761678,-1.566080416,-1.667230444,-0.114880079,-1.274498591,2.402107141,2.799437307,2.257108619,1.093534806,0,-1.024781655,2.410740108,-2.352022072,0.861859245,-2.137556107,1.86734846,-1.528950816,-1.672964073,-0.060578253,-1.301449179,2.493409642,2.622383648,2.225435238,2.016836905,0,-1.057404476,2.463262851,-2.39188615,0.314237362,-1.961601294,1.857286688,-1.559831155,-1.656535764,-0.121828648,-1.279320758,2.381597008,2.808131434,2.254246991,0.789164329,0,-1.027311938,2.283401756,-2.294567763,0.823570517,-2.146589019,1.831211915
314,2.92,-1.517910464,-1.624963965,-0.119674053,-1.222214612,2.153864535,2.569044807,2.088152029,1.712678227,0,-0.989966354,1.940814999,-2.142930672,1.036749602,-2.097615852,1.6820672,-1.536296713,-1.667230444,-0.114880079,-1.222384411,2.358728762,2.565122897,2.16888464,1.707114535,0,-0.991874329,2.384713857,-2.32692684,0.926371397,-1.99267668,1.948970617,-1.49781706,-1.672964073,-0.060578253,-1.243324509,2.442110824,2.401060772,2.135428304,2.016836905,0,-1.021295205,2.353318078,-2.330403237,0.388431806,-1.806887863,1.906316519,-1.529417207,-1.656535764,-0.121828648,-1.226786172,2.336426655,2.570468603,2.164593879,0.789164329,0,-0.994483793,2.241684302,-2.257057302,0.890490611,-2.000373947,1.907000879
315,3.14,-1.586519329,-1.669436749,-0.119674053,-1.32986949,2.2514203,2.962657201,2.226324577,1.712678227,0,-1.006461495,2.07105075,-2.257287821,1.171028559,-2.52935375,1.5565461,-1.600914061,-1.711432548,-0.114880079,-1.330182179,2.471680264,2.950617247,2.304633029,1.093534806,0,-1.008180144,2.51549574,-2.439396187,1.052505441,-2.413563356,1.864649723,-1.562839462,-1.672964073,-0.060578253,-1.368522743,2.541623656,2.743271592,2.260760977,2.16389968,0,-1.041080968,2.537228203,-2.45939155,0.499182513,-2.259865808,1.858758788,-1.59506327,-1.700742378,-0.121828648,-1.33560095,2.450936107,2.960980535,2.302815709,0.789164329,0,-1.010945357,2.408011502,-2.384256677,1.01708441,-2.427469658,1.822590036
316,2.37,-1.538009269,-1.624963965,-0.119674053,-1.243814329,2.209745605,2.68410131,2.142901786,1.712678227,0,-1.011723583,1.997903435,-2.124469523,1.358272537,-2.305506139,1.433573425,-1.554529494,-1.667230444,-0.114880079,-1.243090587,2.416931256,2.670673039,2.220152108,1.093534806,0,-1.013256535,2.455773727,-2.333346032,1.245522716,-2.186721401,1.754624575,-1.515792033,-1.672964073,-0.060578253,-1.269615752,2.492114411,2.504132043,2.184132943,2.16389968,0,-1.0476857,2.396306176,-2.318360269,0.72484629,-2.009416067,1.700343989,-1.54809802,-1.656535764,-0.121828648,-1.24761646,2.396696778,2.678390752,2.216473774,0.789164329,0,-1.016040241,2.339942716,-2.265570036,1.212821018,-2.196809684,1.710919709
317,2.31,-1.515300447,-1.624963965,-0.119674053,-1.211186294,2.169833119,2.404109116,2.014643402,0.504394817,0,-0.979585605,2.216765689,-2.530238415,-0.455178194,-1.440857508,2.728822953,-1.5334802,-1.667230444,-0.114880079,-1.219108061,2.350126277,2.468486664,2.119041252,2.320694264,0,-0.983316581,2.447280162,-2.566424647,-0.568593646,-1.397306368,2.799545969,-1.48899907,-1.629158798,-0.060578253,-1.238989155,2.394375394,2.314942769,2.083586912,2.605088004,0,-1.012324762,2.40623637,-2.534427395,-1.180132328,-1.240282957,2.737507308,-1.526003516,-1.656535764,-0.121828648,-1.221829999,2.328865478,2.461468634,2.109429576,0.789164329,0,-0.985360991,2.347128684,-2.532020438,-0.614605156,-1.394936376,2.790093893
318,2.8,-1.547711111,-1.669436749,-0.119674053,-1.257675501,2.227472323,2.606844182,2.094090955,1.712678227,0,-0.982400697,2.354441431,-2.499987159,0.174582679,-1.842065742,2.361680468,-1.557736953,-1.711432548,-0.114880079,-1.259393951,2.391161038,2.613568219,2.172579507,0.479955076,0,-0.986891623,2.493957979,-2.507945543,0.122778117,-1.78834657,2.377248993,-1.52412231,-1.672964073,-0.060578253,-1.29378228,2.481359117,2.485096729,2.15553421,2.458025229,0,-1.018259543,2.724966099,-2.613287191,-0.452013971,-1.654348631,2.520040943,-1.552691658,-1.656535764,-0.121828648,-1.264353541,2.378360654,2.623580835,2.171059777,0.789164329,0,-0.989068933,2.453214516,-2.492318898,0.078353112,-1.794132433,2.372295986
319,2.78,-1.585790881,-1.669436749,-0.119674053,-1.316198498,2.287588361,2.813362599,2.172147426,1.410607375,0,-1.012183789,2.383931667,-2.516642964,0.453248276,-2.154218326,2.171830022,-1.59425155,-1.711432548,-0.114880079,-1.322933369,2.447946895,2.814916438,2.236684474,1.093534806,0,-1.016144506,2.54696506,-2.542932709,0.384717572,-2.102527963,2.253566458,-1.559587253,-1.672964073,-0.060578253,-1.371614826,2.508367119,2.673175654,2.210479957,2.458025229,0,-1.055553301,2.707995268,-2.614303051,-0.190337928,-1.999548971,2.340990611,-1.5896105,-1.700742378,-0.121828648,-1.328054354,2.436428733,2.825757868,2.236542001,0.789164329,0,-1.018952854,2.507796961,-2.532847344,0.340680542,-2.110526729,2.244941176
320,2.14,-1.499321608,-1.624963965,-0.119674053,-1.168027276,2.198621813,2.250841073,1.9922791,1.410607375,0,-0.987878784,2.127264333,-2.174128658,1.119730009,-1.96154945,1.705355353,-1.509700872,-1.667230444,-0.114880079,-1.182121726,2.304741772,2.208641831,2.001102278,1.093534806,0,-0.995724493,2.364512663,-2.283093461,1.054320484,-1.916131502,1.88046744,-1.481779797,-1.672964073,-0.060578253,-1.24315245,2.334570813,2.177100701,1.971983388,2.16389968,0,-1.042909581,2.546536109,-2.372227084,0.579813167,-1.874209025,1.913622827,-1.505149526,-1.656535764,-0.121828648,-1.186500093,2.297615164,2.219564974,2.004143185,0.789164329,0,-0.998384356,2.266401743,-2.246087509,1.022010764,-1.924544703,1.861020155
321,2.11,-1.478956097,-1.624963965,-0.119674053,-1.155359026,2.118705793,2.193015303,1.94541237,1.410607375,0,-0.939324186,1.969631585,-2.031959833,1.386722206,-2.029716895,1.454104769,-1.49325637,-1.623028339,-0.114880079,-1.169976916,2.238193716,2.168661359,1.965665006,1.093534806,0,-0.950008044,2.267519758,-2.172818127,1.316001515,-1.977587844,1.672570591,-1.46507818,-1.629158798,-0.060578253,-1.225037146,2.274860812,2.140597007,1.952066193,2.310962455,0,-0.998931102,2.386759352,-2.238409243,0.860091863,-1.916831846,1.680087048,-1.487872018,-1.612329151,-0.121828648,-1.173877776,2.227300172,2.176917813,1.967344327,0.789164329,0,-0.952420055,2.127588699,-2.11719814,1.284968397,-1.985018822,1.640261928
322,2.1,-1.514428231,-1.624963965,-0.119674053,-1.216442698,2.150059554,2.400153798,2.013641322,1.712678227,0,-0.953843896,2.026885004,-2.124685856,1.421179719,-2.239829877,1.552388384,-1.527486166,-1.623028339,-0.114880079,-1.22990768,2.282512897,2.383443015,2.044761986,1.093534806,0,-0.964133302,2.329077098,-2.254318024,1.345436834,-2.182164247,1.769465086,-1.494231362,-1.629158798,-0.060578253,-1.278033959,2.320525166,2.284463462,2.016397837,2.16389968,0,-1.009327176,2.422994714,-2.301072423,0.873738818,-2.091019206,1.769922235,-1.522049417,-1.612329151,-0.121828648,-1.234050631,2.269819498,2.39019263,2.044904491,0.789164329,0,-0.96645152,2.207176042,-2.201541787,1.31234585,-2.190653485,1.738573788
323,1.75,-1.56494654,-1.669436749,-0.119674053,-1.292051614,2.231156116,2.681338688,2.116671709,1.712678227,0,-0.993876409,2.197976623,-2.276134335,1.369593302,-2.48010787,1.709177782,-1.572042427,-1.667230444,-0.114880079,-1.30953894,2.339756004,2.636833415,2.122140634,1.707114535,0,-1.004386304,2.449615327,-2.380009217,1.284692843,-2.43641756,1.896931943,-1.543136351,-1.672964073,-0.060578253,-1.379566865,2.366128427,2.534767256,2.087839961,2.016836905,0,-1.053769392,2.601432542,-2.444875164,0.772547338,-2.407994462,1.932688627,-1.568254917,-1.656535764,-0.121828648,-1.314043792,2.335580164,2.651295867,2.128027951,0.789164329,0,-1.006824149,2.400757026,-2.355326191,1.249519715,-2.446862348,1.873122381
